25,1,3.28185,0,-0.008557,-4e-06,-0.102249,21.525417,38.1277085,15.6945,61.4625,54.055417,51.909083,1,2
35,0,91.9983,0,0.001448,1.2e-05,-7.46927,17.623,57.489167,18.491083,76.124,61.12125,65.22875,3,3
30,0,5.04018,0,-7.583919,2e-06,-6.05506,21.09025,47.24475,19.417584,72.4798335,47.375667,61.095833,1,5
43,0,89.2631,2,22.952026,2e-06,-14.5699,13.995667,38.031625,14.203583,52.50375,64.183,45.278667,3,3
34,0,84.4885,0,-3.579386,-4e-06,-3.31868,19.056083,48.873917,18.952083,67.885125,49.6735,61.08825,4,4
30,0,2.41697,0,-0.005847,1.9e-05,2.41466,22.378333,45.9666665,17.899917,68.98375,52.439417,57.266833,1,1
30,0,1.22171,0,0.721054,-6e-06,3.7596,14.51925,29.8920415,10.085084,43.5407085,55.982833,35.69925,7,1
45,0,16.4309,0,-0.003783,-5e-06,2.15592,19.515334,51.6106665,16.681917,74.88875,51.492083,64.5675,7,5
28,0,9.10865,0,22.848154,-8.9e-05,6.63007,16.904583,28.2552085,14.414333,49.476375,77.441583,40.478417,7,9
47,0,1.86707,0,-0.000448,-0.00298,-5.43575,24.715167,55.10225,21.31225,83.830542,53.715333,69.541667,4,8
28,0,2.14193,0,0.00122,-0.000227,9.91339,25.837,54.0155,21.627167,81.8928335,76.780833,65.237417,7,6
30,0,0.961338,1,22.497362,0.002137,6.10143,17.775334,37.9490415,13.578667,58.0664585,63.87225,46.356083,7,6
24,0,3.3302,0,-16.701738,-4e-06,-10.6104,13.190834,39.866375,10.4265,54.9788335,48.8585,48.608333,7,9
46,0,4.47191,0,-0.014891,-0.004867,-2.29855,23.099083,45.7489165,17.67475,73.3145835,69.507333,61.2175,4,3
33,0,2.37075,0,-0.358283,9e-06,-5.73562,17.9085,39.909208,15.429417,60.2028335,47.6995,50.449083,6,5
31,0,8.51781,0,-21.051957,-8e-06,-8.90481,18.8365,35.7595,15.369667,57.8187085,43.242833,48.54325,6,8
65,0,53.3427,1,-0.014397,1.8e-05,3.77284,25.788333,46.403625,20.35325,75.269042,53.50125,59.99775,4,7
57,0,89.2384,1,0.32663,-0.002189,-2.06556,17.578666,35.906333,16.53775,52.7567915,53.095583,46.548,4,2
23,0,77.4594,0,2.617938,-0.041743,10.4345,21.2148,49.574575,20.34365,68.22775,48.6159,65.245,7,5
66,0,93.1646,0,20.096761,0.001466,3.23096,16.830334,38.838875,16.780334,57.8972915,58.972333,48.450583,4,3
31,0,22.399,0,22.512558,-7e-06,-0.208952,15.65175,43.9867085,12.671333,59.6987085,43.147333,54.230333,5,5
31,1,25.7697,0,-0.02359,-3e-06,-1.05864,23.653083,52.6737915,18.0195,76.5901665,49.402083,66.038833,5,9
21,0,3.13009,0,0.021182,-1e-06,-5.5244,13.727916,37.015958,11.503417,53.458667,56.135333,46.339833,7,5
51,0,12.3072,0,0.318824,-0.00056,-6.39204,27.37875,35.3120835,25.076333,66.5051665,48.7035,49.170333,4,2
58,0,67.2157,1,-22.254048,1.448928,-4.31722,12.4405,38.1230835,10.77325,53.1766665,51.853917,44.136583,4,6
50,0,2.94186,0,7.83277,-0.002556,-3.58288,18.741667,48.9125,15.819833,72.51825,59.040333,61.234833,4,9
29,0,2.05791,0,-0.502238,-0.000157,3.52712,16.19,38.3692915,13.925,56.923458,56.956667,48.873167,1,1
47,0,18.28,1,23.627726,1.5e-05,4.56066,16.5795,38.128583,17.973916,58.4353335,67.307,49.10925,3,2
23,0,3.14374,0,-0.225688,0.000343,5.92655,22.546333,49.754917,17.094583,73.872625,51.9265,60.467333,1,8
15,1,6.96993,0,-0.015177,-6e-06,-18.6166,21.8431,52.691975,17.33295,75.12325,53.2665,67.2565,2,2
24,0,27.035,0,-0.357787,-1e-06,2.00994,24.146667,54.9322085,19.7825,81.747083,47.753083,70.624667,1,3
40,0,4.17441,1,-8e-06,0.10324,-0.813534,20.511,47.268708,16.542833,69.315,49.26925,57.562583,3,8
30,1,32.0532,0,-7.083444,0.000197,-1.42203,14.152833,25.7303335,11.728417,38.987708,51.8005,31.701333,3,5
34,0,30.215,0,0.016057,8e-06,2.07774,17.677833,57.23725,15.144,75.589375,51.743583,68.116,6,5
35,0,12.912,0,0.019417,-0.004424,-1.64922,16.294917,43.1918335,12.3395,59.81175,53.562,53.783417,4,3
28,0,96.2147,0,-0.053243,-3e-06,-11.9308,15.74425,39.16975,14.519333,55.4124165,46.662417,46.849333,1,2
32,0,53.3919,0,-1.627703,-5e-06,-0.801412,23.88925,52.357,20.85375,77.742375,50.79325,67.832917,4,4
31,0,96.2264,0,-19.065829,-3e-06,-4.27069,22.337583,48.904875,22.456,71.4075,45.32225,63.941583,6,9
39,0,99.5274,0,-9.815262,7e-06,-7.99499,21.948833,43.696375,21.26725,66.575542,48.578,58.031583,4,3
29,0,3.93058,0,-22.314181,-1.5e-05,-12.0596,19.5415,23.8764585,16.731,46.9699165,46.566667,37.579917,1,2
55,0,14.7841,1,22.405175,2.4e-05,1.74943,21.980084,44.2633335,19.98225,69.3172085,76.211,55.5245,4,3
43,0,3.27116,0,-0.26066,-5e-06,-10.3159,26.200417,42.743625,22.315916,74.449208,55.917333,59.05275,6,9
35,0,56.4571,0,-22.298538,-8.2e-05,-13.5212,21.308334,45.95775,19.174666,70.016375,42.449083,61.300333,1,7
37,0,16.8511,0,22.472957,-2e-06,-6.45906,21.338333,39.755125,17.632417,63.991,64.010833,51.948167,4,3
22,1,11.2553,0,0.675727,-0.00062,3.78801,22.13425,50.087583,17.29625,71.9781665,58.451667,64.6375,1,10
15,0,15.0861,0,-0.027253,1.4e-05,-4.94648,25.971333,41.223958,21.407333,68.8479585,34.906833,56.249917,1,9
29,0,2.78515,0,9.340177,1.9e-05,21.1775,20.499583,57.660167,16.282583,79.511125,55.016,70.323083,1,8
51,0,6.36082,0,-22.491423,2e-05,3.70506,22.718666,41.4353335,18.004416,68.111583,47.81225,52.63375,1,7
43,0,10.6538,0,9.472541,-3e-06,-2.00941,24.4475,54.063708,20.465083,80.484125,57.230583,67.13875,6,5
25,0,14.8628,0,19.337918,-5e-06,-3.83668,23.93025,49.8765835,17.189667,75.62625,60.527917,63.52725,7,5
25,0,14.8628,0,19.337918,-5e-06,-3.83668,23.93025,49.8765835,17.189667,75.62625,60.527917,63.52725,7,5
34,1,81.612,0,-3.845381,-3e-06,-1.03045,16.414833,44.183125,17.134834,60.3625415,45.910917,54.44975,3,8
24,0,4.15732,0,-0.036693,-3e-06,-14.9518,17.273083,51.780208,13.389167,72.2989585,55.947833,63.578833,3,5
24,0,1.11103,0,-14.217385,-0.000156,-5.71652,29.664833,49.0255415,25.350166,82.448125,48.816333,68.085,3,2
37,0,7.43788,1,2.977383,0.000712,-2.87264,22.351666,43.9012915,19.74575,68.465,59.365,53.786333,4,8
22,1,62.4541,0,-0.001632,3.2e-05,4.45213,22.234,38.02375,20.443,58.1818335,50.342667,47.725667,1,1
23,0,1.21826,0,0.000948,-0.000286,-7.80238,23.042584,46.787625,19.001667,72.447875,57.286833,59.784667,1,4
30,0,10.3698,0,-18.184703,-0.000202,-3.96061,20.844167,51.20825,17.1675,75.7490415,45.623083,62.942833,6,5
55,0,23.3263,0,-3.149293,-3.3e-05,2.7473,14.681333,36.861667,13.049166,52.559,54.562167,45.78975,3,2
19,0,66.0933,0,-21.725374,-0.00028,2.00643,17.35025,35.167,15.773916,52.8099585,45.874417,46.029,1,7
31,0,19.9429,0,-0.058493,-1e-05,-9.95813,14.724583,33.128958,13.702,50.292417,44.1655,41.033167,6,4
43,0,88.3327,0,-0.045175,-6e-06,-10.482,25.181834,44.937833,27.003167,73.0170835,56.348583,58.86375,4,3
64,0,7.56054,0,-0.51192,-0.00028,4.30805,21.437417,39.5010415,21.265167,61.110625,56.413333,48.6565,3,9
56,0,24.6007,0,-20.932305,-0.000304,-8.95431,19.425583,45.9506665,18.467583,68.405125,48.504833,58.60975,4,3
30,0,5.23905,0,0.102062,5e-06,5.95942,13.83775,31.122417,10.209917,46.3845,59.649833,38.158833,3,7
54,0,11.3838,0,-0.035665,1.6e-05,0.903187,19.410166,43.933333,16.151834,64.0182915,51.928333,53.633167,4,5
21,0,31.3299,0,-0.002656,-3.7e-05,-3.51732,22.931416,56.440417,19.54925,80.3842085,45.961,71.556333,1,2
47,0,76.1426,0,0.026372,7e-06,3.8686,21.849167,46.892417,19.798083,69.538125,50.973417,60.324083,4,8
33,0,37.3197,0,-0.180993,-8.9e-05,-3.21353,13.35075,39.2150415,12.223667,54.011083,52.180917,47.922333,4,4
50,0,5.46884,0,-5.621186,0.00057,-14.7298,21.3055,51.441458,18.261416,75.550667,40.884167,61.376,3,2
37,0,88.0623,0,-1.722194,-7e-06,-8.88666,23.343417,46.8282915,21.576334,71.054,51.162833,58.93475,3,7
55,0,3.57743,0,-21.516123,2.3e-05,-1.8312,25.26475,50.922375,17.871,80.045667,39.418333,62.866083,3,9
18,0,1.37355,0,-0.068304,1.3e-05,4.87992,11.602417,61.0385415,8.771917,73.274875,51.428667,66.665167,1,1
21,0,42.7377,0,-5.569165,-2e-06,6.86973,20.148334,47.4660415,19.710416,68.286125,50.925583,59.890667,1,5
29,0,3.43218,0,-0.06083,-6.3e-05,-11.0424,17.90525,43.9101665,14.604334,62.736167,49.145833,53.703,1,8
16,1,96.3162,0,-9.556768,-9.9e-05,3.8676,14.290084,32.218375,15.031917,45.486125,50.404917,38.916333,1,10
30,0,0.310222,0,-3.333506,-3.3e-05,-2.42309,17.255083,40.0950835,13.584334,58.493583,46.562833,49.719333,1,5
32,0,20.5754,0,15.622778,1e-06,-1.06408,22.21325,46.1147915,18.692583,69.9140835,57.378417,58.074833,1,6
30,0,11.4268,0,0.008091,4e-06,13.576,21.711334,46.9594585,16.136667,71.4177085,55.449583,61.58375,5,4
14,0,0.886037,0,-16.965427,0.007517,-16.9513,12.975916,26.2022915,9.97825,40.8635,30.268667,31.596667,1,4
35,0,5.05358,0,-0.001672,-3e-06,-13.4989,16.38425,44.8408335,14.15175,62.7612915,47.2575,55.0245,1,4
34,0,35.4413,0,-0.001785,1.7e-05,-6.86975,20.644917,39.112125,17.497167,62.236125,49.61675,51.388,3,2
16,0,7.48853,0,2.084534,-5e-06,1.02006,19.9895,57.060625,18.037416,80.5152915,56.18875,70.624667,5,4
46,0,3.60957,1,-0.015942,-0.000251,-7.69867,23.82225,49.9365,19.153583,77.53875,51.843917,63.25375,4,4
31,0,2.23428,0,-1.539109,8e-06,-4.20088,20.727,50.3625415,16.700667,72.764458,48.9055,61.9445,1,6
27,0,3.72216,0,-0.019851,1.4e-05,-1.51296,22.533667,48.752,19.609,77.0194585,52.455333,60.684333,3,7
19,0,19.907,0,0.064465,-4.3e-05,6.84951,19.097,50.736875,14.46525,69.033625,44.199,59.628167,1,3
29,0,23.0211,0,-0.00047,-5e-06,1.87141,21.112666,46.5435835,18.488916,70.662417,52.0135,58.434917,6,5
58,0,94.664,0,-0.015815,-0.000829,4.79991,22.956417,42.6458335,21.98125,70.03325,53.779417,57.133083,4,3
48,0,21.4315,0,-0.032795,1e-06,-0.657489,25.2995,49.5444165,22.932584,76.988208,48.129917,60.90675,3,2
31,0,3.36885,0,0.000479,-5.5e-05,4.4928,23.161417,55.5085415,19.124167,79.935083,53.3085,66.643833,3,2
15,1,24.4384,0,0.005387,-0.000141,5.46302,27.1075,57.378333,21.560416,83.9982915,55.5955,70.025833,1,1
21,0,17.0644,0,19.514349,1.4e-05,1.97145,11.003166,20.565375,8.441917,32.332958,39.55275,25.796083,4,9
23,0,0.933858,0,21.909235,1.3e-05,5.66754,18.591083,45.978,16.009083,68.088958,63.5215,57.47025,1,9
30,0,59.9252,0,4.239984,2e-06,-6.59293,19.778666,58.465583,18.248833,79.9796665,57.108,71.060833,3,2
35,0,40.5869,0,0.207516,-5e-06,1.49725,20.768167,44.3685,16.617,64.353708,56.128833,56.3255,6,5
33,0,79.3517,0,0.067625,7.8e-05,-11.9881,26.043167,51.907,24.598333,76.450125,49.843583,62.498833,3,3
33,0,26.9954,0,4.6e-05,1.6e-05,-1.49839,20.092833,44.857375,18.140083,67.7182085,53.66675,56.29325,3,3
29,0,90.549,0,-0.301547,-4e-06,-7.60543,19.91075,53.2479585,19.247584,73.809333,44.900833,65.216833,1,2
37,0,21.483,0,-0.166469,-0.000595,-4.74759,20.116083,44.0790835,15.542084,66.296208,50.50325,55.647083,4,8
34,0,26.4544,0,-0.584975,-0.005279,-4.64383,14.711667,45.168167,13.412583,61.74375,47.999,54.213833,4,8
26,0,16.9485,0,-1.710935,-0.110731,-5.64113,21.304167,49.4819165,15.497333,70.637542,45.87625,63.210333,6,5
35,0,19.6027,0,5.433967,-5.2e-05,1.75341,22.51,47.1457085,20.672167,71.6109165,55.697417,58.529,3,2
55,0,10.9082,0,0.339327,-19.859644,-18.7795,20.294083,30.8392915,14.776167,53.4339165,62.94425,40.844167,4,8
28,0,59.4396,0,9.965079,7e-06,0.727616,18.923833,48.3858335,18.837167,68.4958335,56.006333,57.565417,1,1
17,0,22.7434,0,0.826616,-6e-06,7.90797,23.638166,57.616875,18.819166,84.195833,58.535667,73.32775,1,10
35,0,97.1968,0,-3.519558,0.003192,12.9539,10.806667,26.095375,11.849166,36.4480835,54.155583,31.553083,1,5
38,0,20.2189,0,0.097289,-6e-06,3.70809,26.015,56.371417,22.4465,86.3791665,52.650333,73.876167,4,2
63,0,77.5444,1,-4.02,-5.7e-05,-1.24723,25.422917,46.151417,25.582333,74.0996665,49.54825,60.612167,4,4
32,0,35.0739,0,8.402045,1.7e-05,0.425253,20.086333,46.5252915,17.78475,68.47575,62.847833,56.39175,6,4
16,0,29.5151,0,7.6e-05,-0.001058,3.32057,19.639834,47.71925,18.024,68.4704585,47.05825,58.209583,3,2
45,0,65.5267,0,-22.403443,1.9e-05,0.024274,20.656917,45.138542,19.051584,69.80625,44.756667,56.739333,4,3
25,0,24.2413,0,-0.592594,-0.000174,-8.34703,20.871583,53.52375,17.66575,75.889875,54.206667,65.452,1,1
23,1,19.646,0,0.451869,-4e-06,-1.94669,22.656583,53.3614585,19.111584,77.3047915,51.54775,66.905167,1,6
19,0,42.5927,1,-19.73273,1.8e-05,-3.21934,25.370083,51.629167,20.27025,77.3940835,48.197917,63.718667,3,3
24,0,2.04409,0,-0.002313,-3e-06,-2.73729,14.858833,41.6585415,10.243,57.6894165,56.79475,51.52175,1,2
21,0,6.97147,0,-22.027714,-3e-06,-7.87811,24.353417,55.0159165,18.473167,82.839833,40.497167,71.42725,1,9
23,0,6.07491,0,0.002458,-5e-06,1.38228,22.613666,50.904,18.081584,75.7565835,51.40175,66.928833,6,5
28,0,24.1477,0,21.18158,-5e-06,6.52776,20.982167,55.4220415,16.793917,77.644125,65.0265,68.19725,1,5
24,0,4.49367,0,22.523611,0.006957,27.2957,16.93675,48.1127915,15.156667,67.2287915,69.069,58.525083,1,3
20,0,1.96414,0,21.215886,1.4e-05,10.4457,20.179334,52.360042,14.189166,74.6217085,62.73925,64.274417,1,2
28,0,12.7709,0,-0.172251,3e-06,3.18721,20.919916,37.7514585,16.999,61.1127915,61.825167,50.969083,1,8
30,1,6.9495,0,22.546594,0.000318,1.67211,24.504416,44.1330835,17.668667,67.62925,58.252333,60.19375,1,10
47,0,40.8673,0,1.49028,-7e-06,5.30936,22.547,52.8496665,19.086917,78.6367915,56.393167,67.003833,4,5
56,0,56.8375,0,0.000298,3e-06,-2.64776,24.21875,47.65575,20.565666,77.648625,52.60875,62.759333,4,2
22,0,4.53185,0,-0.036795,1.8e-05,-1.33783,21.977167,45.499875,17.436416,69.2347915,48.929,57.038917,7,6
32,1,72.9734,0,-21.14577,-0.025915,-8.72787,16.69875,52.514375,18.322917,67.794958,46.559167,63.082417,1,1
29,0,3.96944,0,-0.011122,-1.400243,3.49639,14.95925,32.997583,13.33425,48.8145835,48.595167,42.767583,6,5
50,0,81.7157,0,0.047334,-4e-06,-1.16826,24.027917,46.823667,22.904833,72.7044585,53.890917,59.8065,4,3
66,0,15.3614,0,0.264022,-1e-06,-2.94536,19.273833,46.1419165,16.917833,67.043167,59.99725,56.687833,4,7
32,0,17.703,1,-17.633002,1.4e-05,1.64817,23.119917,50.237042,18.40275,74.8522085,45.1655,62.0395,3,2
26,0,3.362,1,-22.157654,-0.367122,1.34112,21.962333,44.99525,15.291083,68.622375,38.426333,57.887417,6,5
26,0,38.6192,0,-0.021619,2e-05,0.134148,22.209834,55.546333,18.919333,78.3479165,55.573417,69.832833,6,9
13,0,4.57334,0,1.086195,-0.000356,6.33306,14.7835,34.572625,11.983084,50.8597085,57.280583,41.992083,5,4
36,0,80.0049,0,0.72543,-4e-05,9.59487,20.2505,47.594625,21.1335,70.6280415,56.056833,59.891833,4,3
27,0,13.0714,1,22.351679,3e-06,-4.92031,14.226833,41.727958,11.141584,59.9842915,61.760583,50.890917,4,8
14,0,3.73215,0,21.677398,-1e-06,-5.73145,21.92275,53.5429165,15.913667,76.723125,62.881417,65.250333,1,2
34,0,98.0882,0,-7.024195,-0.000326,-6.35596,15.223583,40.910875,15.700166,55.422292,38.409583,49.607333,4,3
50,0,3.71548,0,-1.237148,1.7e-05,-8.2085,23.067,39.292583,20.650083,66.5078335,49.848833,49.856167,4,9
21,1,26.2775,0,0.001759,1.7e-05,-4.88446,16.408834,41.576125,12.546333,57.6936665,51.159333,48.317667,3,2
32,0,14.1543,0,-13.570672,1.8e-05,-5.70124,19.125666,40.523125,14.821833,59.5126665,41.417,49.0525,6,5
17,1,2.31768,0,-8.41359,0.03068,-20.7975,21.064416,42.5860415,16.4745,63.71375,47.24825,49.78725,6,8
35,0,31.1276,0,-0.009978,-5e-06,5.85076,22.079334,52.526417,19.090584,75.2753335,50.188333,65.144917,4,3
35,0,50.7048,0,-22.359561,1.7e-05,-1.56941,22.912,48.553792,18.380166,72.9857915,47.609083,61.634667,3,2
26,0,6.57045,0,-0.319821,1.6e-05,0.991902,12.567167,30.8469585,10.685083,44.9802085,53.414833,37.680583,5,8
61,0,87.5494,0,-0.602273,1.4e-05,6.35493,23.396167,40.5329165,22.96575,64.3369585,47.967917,54.6585,4,3
18,0,3.79255,0,5.526178,7e-06,1.6422,14.385083,32.9594585,10.43775,48.0669165,48.505083,40.804667,1,1
23,0,38.8255,0,-24.398731,-2e-06,-19.8935,18.333416,45.725625,15.027333,66.493125,39.186667,57.470667,1,9
31,0,24.3803,0,-0.000121,1.5e-05,-3.01242,20.840833,49.482708,17.84075,72.1685415,53.184333,61.094417,4,3
18,0,0.799808,0,-8.979568,-3e-06,-3.14314,16.850833,39.35625,13.3195,57.879125,45.7685,48.051,6,5
25,1,3.72587,0,0.398334,-3.8e-05,8.28006,20.921416,46.0564165,15.716333,67.4956665,56.137167,59.924167,1,8
66,0,65.1318,0,-0.003825,7.9e-05,6.73067,18.295583,43.1609165,16.550083,62.8194585,58.897333,53.950917,4,3
27,0,41.0937,0,17.285254,-0.001326,4.53753,16.250667,38.1773335,13.034916,54.5530835,63.596583,47.958333,1,2
11,1,0.353812,1,-11.73212,-0.028373,-32.6594,15.321416,45.32325,12.326833,61.76,37.48925,51.733167,1,2
29,0,14.1506,1,21.885662,-3e-06,-4.61347,16.622333,42.7565,11.984416,62.303333,62.734,51.889583,4,3
