19,0,42.5927,25.370083,51.629167,20.27025,77.3940835,48.197917,63.718667,3,3
24,0,2.04409,14.858833,41.6585415,10.243,57.6894165,56.79475,51.52175,1,2
21,0,6.97147,24.353417,55.0159165,18.473167,82.839833,40.497167,71.42725,1,9
23,0,6.07491,22.613666,50.904,18.081584,75.7565835,51.40175,66.928833,6,5
28,0,24.1477,20.982167,55.4220415,16.793917,77.644125,65.0265,68.19725,1,5
24,0,4.49367,16.93675,48.1127915,15.156667,67.2287915,69.069,58.525083,1,3
20,0,1.96414,20.179334,52.360042,14.189166,74.6217085,62.73925,64.274417,1,2
28,0,12.7709,20.919916,37.7514585,16.999,61.1127915,61.825167,50.969083,1,8
30,1,6.9495,24.504416,44.1330835,17.668667,67.62925,58.252333,60.19375,1,10
47,0,40.8673,22.547,52.8496665,19.086917,78.6367915,56.393167,67.003833,4,5
56,0,56.8375,24.21875,47.65575,20.565666,77.648625,52.60875,62.759333,4,2
22,0,4.53185,21.977167,45.499875,17.436416,69.2347915,48.929,57.038917,7,6
32,1,72.9734,16.69875,52.514375,18.322917,67.794958,46.559167,63.082417,1,1
29,0,3.96944,14.95925,32.997583,13.33425,48.8145835,48.595167,42.767583,6,5
50,0,81.7157,24.027917,46.823667,22.904833,72.7044585,53.890917,59.8065,4,3
66,0,15.3614,19.273833,46.1419165,16.917833,67.043167,59.99725,56.687833,4,7
32,0,17.703,23.119917,50.237042,18.40275,74.8522085,45.1655,62.0395,3,2
26,0,3.362,21.962333,44.99525,15.291083,68.622375,38.426333,57.887417,6,5
26,0,38.6192,22.209834,55.546333,18.919333,78.3479165,55.573417,69.832833,6,9
13,0,4.57334,14.7835,34.572625,11.983084,50.8597085,57.280583,41.992083,5,4
36,0,80.0049,20.2505,47.594625,21.1335,70.6280415,56.056833,59.891833,4,3
27,0,13.0714,14.226833,41.727958,11.141584,59.9842915,61.760583,50.890917,4,8
14,0,3.73215,21.92275,53.5429165,15.913667,76.723125,62.881417,65.250333,1,2
34,0,98.0882,15.223583,40.910875,15.700166,55.422292,38.409583,49.607333,4,3
50,0,3.71548,23.067,39.292583,20.650083,66.5078335,49.848833,49.856167,4,9
21,1,26.2775,16.408834,41.576125,12.546333,57.6936665,51.159333,48.317667,3,2
32,0,14.1543,19.125666,40.523125,14.821833,59.5126665,41.417,49.0525,6,5
17,1,2.31768,21.064416,42.5860415,16.4745,63.71375,47.24825,49.78725,6,8
35,0,31.1276,22.079334,52.526417,19.090584,75.2753335,50.188333,65.144917,4,3
35,0,50.7048,22.912,48.553792,18.380166,72.9857915,47.609083,61.634667,3,2
26,0,6.57045,12.567167,30.8469585,10.685083,44.9802085,53.414833,37.680583,5,8
61,0,87.5494,23.396167,40.5329165,22.96575,64.3369585,47.967917,54.6585,4,3
18,0,3.79255,14.385083,32.9594585,10.43775,48.0669165,48.505083,40.804667,1,1
23,0,38.8255,18.333416,45.725625,15.027333,66.493125,39.186667,57.470667,1,9
31,0,24.3803,20.840833,49.482708,17.84075,72.1685415,53.184333,61.094417,4,3
18,0,0.799808,16.850833,39.35625,13.3195,57.879125,45.7685,48.051,6,5
25,1,3.72587,20.921416,46.0564165,15.716333,67.4956665,56.137167,59.924167,1,8
66,0,65.1318,18.295583,43.1609165,16.550083,62.8194585,58.897333,53.950917,4,3
27,0,41.0937,16.250667,38.1773335,13.034916,54.5530835,63.596583,47.958333,1,2
11,1,0.353812,15.321416,45.32325,12.326833,61.76,37.48925,51.733167,1,2
29,0,14.1506,16.622333,42.7565,11.984416,62.303333,62.734,51.889583,4,3
47,0,71.5252,22.197083,47.064875,19.537083,71.283542,59.62075,62.123333,4,4
5,1,24.0861,19.766917,67.8505835,10.533416,84.8099165,49.820583,84.344167,6,10
31,0,56.2085,19.680833,42.9789165,17.281333,65.672458,45.1355,55.46,4,3
39,0,82.8392,19.247833,43.6890835,15.922083,61.8637915,51.276583,54.199083,4,2
52,0,73.4575,23.755833,51.147375,18.611916,74.1018335,60.063167,64.4045,4,1
14,0,37.0765,26.09775,52.5204165,22.376,80.5757915,68.307583,66.84575,1,7
36,0,88.4474,20.409583,39.7972915,20.232,60.3831665,52.03475,51.190917,4,8
22,0,14.0413,23.4195,48.006875,20.6195,73.8289585,48.843667,61.359667,3,9
23,1,27.624,14.378833,38.045,11.881,52.82775,50.390583,46.20825,1,2
51,0,87.5516,20.8195,45.490042,20.538167,67.2687915,42.5595,57.328917,4,5
20,0,5.78508,15.01425,40.447875,11.505417,59.788667,56.037833,51.411333,1,6
19,0,6.74396,24.129666,57.1463335,19.53225,80.177208,56.517167,66.689917,6,5
20,0,5.33556,19.99475,49.159,16.380166,70.6587915,57.400417,58.556833,1,2
17,0,50.6198,20.049167,45.7054165,17.427417,64.6685,63.87475,57.519917,1,2
32,0,5.29244,21.021083,38.574208,18.09225,62.878708,52.71525,49.659583,4,8
25,0,11.8507,21.7325,63.519375,15.443666,85.68875,46.399833,75.520583,1,1
21,0,77.9334,21.627167,50.736708,21.168583,71.3859585,48.4295,66.59675,3,2
17,1,98.0462,18.689583,55.12975,21.228333,71.630417,48.613083,67.354083,1,7
14,0,0.852844,23.114083,53.543208,17.89425,76.5908335,54.751583,63.9095,1,9
11,1,17.6883,24.472083,63.309583,19.271833,89.73875,55.134167,80.26,1,10
30,0,18.363,18.557584,45.92375,13.138833,67.5660415,60.003917,59.89575,1,8
31,0,24.783,19.494167,49.3960415,17.134667,70.03325,51.319583,59.299333,3,2
19,0,17.3671,22.61325,49.6179585,17.638916,72.7765835,57.370667,62.04225,1,1
18,0,10.8022,23.67975,40.9368335,18.296834,67.439583,67.387,56.118833,3,5
5,0,7.74824,23.018166,53.34375,17.397166,74.921875,57.275417,65.755417,1,2
50,0,13.3825,19.856917,45.238792,14.453583,67.1135,32.210083,54.770333,4,5
40,0,43.5187,21.838916,51.625083,19.54575,75.7605415,59.166833,62.712417,4,2
19,0,6.94378,22.271917,37.137,16.931,62.2395835,42.854333,52.33725,3,6
25,1,0.752909,15.283333,41.2379165,11.749417,58.202292,59.950667,48.118667,6,9
31,0,6.96573,17.571666,43.5616665,13.48375,61.4423335,48.350167,54.0005,1,2
23,0,3.62534,22.381167,36.6972915,16.468916,63.147708,52.736083,48.87525,1,2
27,0,51.7911,14.115334,34.084375,11.573084,47.583,51.496833,42.948417,3,7
17,1,88.2442,23.739917,49.8190415,22.017833,68.820375,72.935917,60.896083,1,8
31,0,54.8521,15.699583,38.711625,13.402083,56.5437085,68.790417,45.267917,1,10
32,0,39.4866,15.61975,45.03875,13.872084,60.4830415,50.168333,53.886083,1,3
18,1,14.5991,14.35,38.5740835,12.319333,54.520125,42.28325,48.48925,6,9
25,1,9.25494,19.8195,55.221292,17.492917,75.4886665,54.793417,64.077,1,2
31,1,11.0239,24.01775,53.36825,17.639667,78.152583,53.7625,68.700417,1,8
15,0,3.42804,24.38925,46.117792,19.25425,71.7444585,52.93175,60.3165,1,2
30,1,98.059,16.725333,38.4015,18.339834,53.6731665,49.840417,47.874667,1,9
35,0,46.5164,15.01175,31.6499585,14.150916,46.1855415,57.616917,41.249083,6,4
53,0,29.9703,21.327,47.083208,18.622667,68.951125,58.090167,58.3105,4,3
31,1,92.5233,17.152083,47.0977915,15.794166,63.3893335,43.280833,58.253917,6,4
19,0,6.34696,27.1975,53.4809585,21.970083,80.362958,49.257583,66.232667,1,8
12,0,2.16688,39.846,29.557375,25.044,70.8192915,51.29675,53.439917,1,3
16,1,9.40207,19.553084,39.9083335,14.172583,59.021542,51.88425,47.330833,2,2
29,0,27.3879,21.662167,51.4386665,18.158,72.648,42.732,62.625667,6,5
22,0,1.2077,21.42625,55.423958,15.317,78.5719165,53.97725,69.4955,1,1
30,0,11.3591,19.000667,40.5408335,15.148416,60.498417,52.27525,51.591167,1,8
36,0,3.34262,16.993417,42.6697085,14.448833,61.9723335,57.193917,52.0205,6,9
24,1,89.3631,23.3075,48.5271665,21.37775,71.5329165,55.21225,62.50575,8,5
15,0,2.72271,15.3605,35.6324585,12.510667,50.5338335,51.439833,42.761167,1,8
19,0,95.5754,18.650334,43.5995,21.614916,59.9695,53.44925,55.15875,1,3
11,1,11.6934,22.741917,63.2190415,15.724416,86.4058335,57.808583,76.783833,1,9
25,1,25.2616,23.923583,44.7172085,19.450334,69.4255835,51.400167,59.993583,8,6
17,1,87.7829,18.686166,45.1352915,16.748917,63.1225415,44.486083,55.942417,2,2
7,1,6.25629,21.819083,47.168125,12.864333,68.1089585,51.570667,58.7235,2,2
30,1,15.8047,26.920666,40.4068335,19.402167,68.2324585,46.143667,55.593333,2,3
31,1,18.4044,26.63775,52.898875,22.152167,81.836375,59.522,67.890333,5,9
18,1,45.1419,18.5905,33.3208335,16.371416,52.181375,39.126333,40.804333,5,3
32,1,3.55187,20.706416,39.544708,15.413417,59.0193335,53.233583,47.794083,2,1
24,1,88.3147,18.717417,43.084917,15.096167,63.8630415,63.970667,57.156,8,5
32,1,97.8499,16.289334,35.7342085,14.87275,49.715125,49.227833,45.670083,5,8
31,1,64.9637,16.9035,45.10075,13.001,61.724625,45.742333,54.104333,4,2
15,1,5.83679,20.043833,41.5115415,15.396,60.05,54.716667,53.522333,2,7
31,1,47.4822,16.968416,44.258083,14.88675,60.9748335,47.166417,52.231583,8,5
29,1,91.5315,28.62825,42.144,25.76875,71.518,59.718083,60.492833,5,8
13,1,81.0862,18.33325,38.895875,17.9305,56.97375,48.007417,50.622667,2,2
29,1,98.5008,19.14025,42.33225,19.5215,60.382375,44.102833,53.788167,2,9
24,1,20.8196,15.967333,47.971,13.141833,64.105375,64.364667,57.814833,4,2
19,1,86.969,25.794334,43.43475,24.460584,66.836,66.796667,57.3325,4,4
31,1,39.3207,18.981917,38.6188335,14.6275,60.018,63.199083,48.791917,4,6
29,1,61.6062,21.888916,55.484125,18.109167,79.9709165,41.174667,69.012917,8,6
15,1,93.1267,16.151167,35.322,14.581417,51.114375,59.570083,45.039167,2,2
14,1,95.9154,19.4475,41.828458,19.04725,58.696125,47.858917,53.500583,5,4
16,0,97.5724,16.089583,46.3067915,16.756083,60.716125,59.027333,54.946167,5,4
35,1,92.6281,17.005084,30.4112085,16.544334,48.2735415,53.124167,38.024583,5,5
27,1,83.8974,13.986,40.1175,12.571333,53.358417,56.179167,48.123583,2,8
30,1,92.7438,21.532083,39.21625,21.841333,60.8245,49.486833,52.443083,4,5
31,1,46.8432,19.78875,50.83625,16.726084,71.9049165,50.785333,63.5435,8,9
30,1,23.3011,16.76375,42.8424585,13.535,59.5612915,54.952333,51.70625,8,5
31,1,81.9214,20.037333,42.349125,18.299,62.1404585,41.78975,53.344583,2,3
13,1,34.427,16.962917,47.3938335,13.46925,63.80775,49.6915,57.040583,2,8
24,1,66.6033,17.44225,42.92,13.499917,60.1102085,49.030333,51.85325,4,3
16,1,33.9009,31.862333,42.237875,21.749,72.6394165,74.82175,62.12425,5,5
17,1,70.5996,18.246167,48.0575,14.864333,63.72725,43.3525,60.622,5,2
19,1,8.79435,15.932583,43.7935835,13.86475,60.275875,50.074167,53.74725,5,8
20,1,32.5214,21.5435,45.90075,17.24675,66.3497085,53.572,58.083417,2,1
7,1,0.988696,17.084417,38.6294165,11.280334,57.870875,66.6195,47.243083,8,5
25,1,32.7432,19.134917,41.610375,14.534833,61.717083,58.432583,53.932333,2,8
20,1,35.873,20.562,40.5865415,17.93225,60.28425,52.775917,52.51175,2,3
23,1,95.2925,22.748917,51.1698335,20.81175,72.417375,51.816833,65.183667,4,8
31,1,41.2327,22.286083,57.5472915,21.146917,78.63375,54.489667,71.938,4,9
37,1,70.7802,14.778833,36.573917,11.873167,53.34075,48.462167,46.107833,4,10
34,1,60.674,15.282,50.225125,12.403916,66.1499585,48.276,58.975833,4,5
24,1,13.0727,14.609084,30.106083,11.249083,44.1662915,49.003917,38.2405,5,4
32,1,98.5663,17.316667,42.0000415,17.972833,57.3372915,48.78875,51.736,8,6
24,1,43.8416,25.095917,44.363125,18.161167,73.4777915,49.297,63.128583,8,5
19,1,18.67,14.086333,35.2244585,10.0235,55.104125,45.441833,46.09825,2,2
30,1,96.372,20.434834,46.45125,20.309834,66.404375,49.114,58.078667,4,1
27,1,12.6511,16.738333,48.7933335,12.514083,66.600792,50.587917,61.883583,8,10
20,1,47.9965,22.025916,47.289,18.220083,69.442625,45.72575,60.300167,4,2
26,1,95.5693,14.2365,27.882,15.08375,41.0477085,57.363833,37.32625,2,1
31,1,95.3167,17.22175,47.713708,15.944666,65.1873335,49.01625,57.9435,4,4
25,1,76.0428,14.749084,32.847292,13.176917,47.4512085,62.937417,40.1795,5,9
